City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,missing_value_count,is_aqi_outlier,is_pm25_outlier,data_quality_score,year,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_7,aqi_rolling_mean_3,aqi_rolling_mean_7,pm25_lag_1,pm10_lag_1,next_day_aqi
Delhi,2017-05-17,78.18,287.99,24.59,47.84,30.59,12.09,0.4,39.01,48.38,1.62,12.72,0.65,264.0,Poor,1,False,False,95,2017,5,2,0,349.0,223.0,322.3333333333333,359.0,123.21,375.15,188.0
Delhi,2017-05-18,126.04,279.92,9.76,50.3,20.34,13.57,0.41,55.11,52.39,2.24,13.46,0.65,188.0,Moderate,1,False,False,95,2017,5,3,0,264.0,220.0,267.0,354.42857142857144,78.18,287.99,294.0
Delhi,2017-05-19,139.1,329.12,37.79,58.93,38.72,27.59,0.71,41.31,45.33,1.72,11.14,0.65,294.0,Poor,1,False,False,95,2017,5,4,0,188.0,474.0,248.66666666666666,328.7142857142857,126.04,279.92,334.0
Delhi,2017-05-20,233.82,352.76,58.84,59.74,41.26,25.31,0.9,36.26,46.67,1.84,11.51,0.65,334.0,Very Poor,1,False,False,95,2017,5,5,1,294.0,479.0,272.0,308.0,139.1,329.12,505.0
Delhi,2017-05-21,178.44,505.07,65.22,52.38,37.23,13.02,0.88,40.4,49.89,2.42,13.96,0.65,505.0,Severe,1,False,False,95,2017,5,6,1,334.0,373.0,377.6666666666667,326.85714285714283,233.82,352.76,349.0
Delhi,2017-05-22,110.1,386.67,72.51,63.7,49.96,39.38,0.99,35.36,40.92,3.31,17.75,0.65,349.0,Very Poor,1,False,False,95,2017,5,0,0,505.0,354.0,396.0,326.14285714285717,178.44,505.07,421.0
Delhi,2017-05-23,118.43,326.02,135.99,84.21,38.66,56.89,0.89,37.55,39.59,3.5,18.52,0.65,421.0,Severe,1,False,False,95,2017,5,1,0,349.0,349.0,425.0,336.42857142857144,110.1,386.67,238.0
Delhi,2017-05-24,107.37,252.35,32.51,80.72,21.67,42.37,0.47,42.21,39.1,3.96,18.3,0.65,238.0,Poor,1,False,False,95,2017,5,2,0,421.0,264.0,336.0,332.7142857142857,118.43,326.02,204.0
Delhi,2017-05-25,113.9,222.88,20.0,65.71,23.38,33.07,0.56,41.43,30.8,2.74,14.63,0.65,204.0,Poor,1,False,False,95,2017,5,3,0,238.0,188.0,287.6666666666667,335.0,107.37,252.35,289.0
Delhi,2017-05-26,103.75,301.57,19.37,79.07,31.23,49.97,0.65,41.4,53.9,2.56,11.12,0.65,289.0,Poor,1,False,False,95,2017,5,4,0,204.0,294.0,243.66666666666666,334.2857142857143,113.9,222.88,236.0
Delhi,2017-05-27,69.88,317.07,8.83,50.12,15.96,39.95,0.53,38.55,53.22,1.35,9.27,0.65,236.0,Poor,1,False,False,95,2017,5,5,1,289.0,334.0,243.0,320.2857142857143,103.75,301.57,148.0
Delhi,2017-05-28,40.33,150.34,7.16,45.6,15.27,37.97,0.49,31.5,57.01,1.37,9.65,0.65,148.0,Moderate,1,False,False,95,2017,5,6,1,236.0,505.0,224.33333333333334,269.2857142857143,69.88,317.07,94.0
Delhi,2017-05-29,48.95,150.23,18.15,55.2,23.76,41.24,0.54,26.99,49.0,1.8,11.24,0.65,94.0,Satisfactory,1,False,False,95,2017,5,0,0,148.0,349.0,159.33333333333334,232.85714285714286,40.33,150.34,130.0
Delhi,2017-05-30,63.27,174.62,17.45,64.11,26.54,47.68,0.5,26.15,54.23,2.2,13.37,0.65,130.0,Moderate,1,False,False,95,2017,5,1,0,94.0,421.0,124.0,191.28571428571428,48.95,150.23,123.0
Delhi,2017-05-31,56.38,137.62,26.49,69.98,30.75,53.68,0.83,21.94,50.95,2.37,12.75,0.65,123.0,Moderate,1,False,False,95,2017,5,2,0,130.0,238.0,115.66666666666667,174.85714285714286,63.27,174.62,192.0
Delhi,2017-06-01,95.23,257.16,53.45,97.33,52.3,57.81,1.08,23.0,65.67,3.26,15.28,0.65,192.0,Moderate,1,False,False,95,2017,6,3,0,123.0,204.0,148.33333333333334,173.14285714285714,56.38,137.62,324.0
Delhi,2017-06-02,123.44,354.35,82.72,131.55,58.97,60.86,1.08,24.75,45.77,3.2,14.9,0.65,324.0,Very Poor,1,False,False,95,2017,6,4,0,192.0,289.0,213.0,178.14285714285714,95.23,257.16,357.0
Delhi,2017-06-03,122.2,362.94,96.1,119.37,71.01,62.41,1.1,23.23,42.56,3.27,14.76,0.65,357.0,Very Poor,1,False,False,95,2017,6,5,1,324.0,236.0,291.0,195.42857142857142,123.44,354.35,393.0
Delhi,2017-06-04,121.1,436.35,89.35,92.68,61.23,55.02,0.72,22.69,29.97,2.38,13.45,0.65,393.0,Very Poor,1,False,False,95,2017,6,6,1,357.0,148.0,358.0,230.42857142857142,122.2,362.94,302.0
Delhi,2017-06-05,71.89,320.91,58.98,64.07,47.44,41.28,0.56,18.63,20.67,1.6,15.57,0.65,302.0,Very Poor,1,False,False,95,2017,6,0,0,393.0,94.0,350.6666666666667,260.14285714285717,121.1,436.35,239.0
Delhi,2017-06-06,80.37,348.79,47.89,57.63,42.42,43.51,0.56,16.51,26.41,1.52,15.28,0.65,239.0,Poor,1,False,False,95,2017,6,1,0,302.0,130.0,311.3333333333333,275.7142857142857,71.89,320.91,210.0
Delhi,2017-06-07,40.87,233.62,23.35,70.77,22.9,48.84,0.29,23.51,39.61,1.11,7.26,0.65,210.0,Poor,1,False,False,95,2017,6,2,0,239.0,123.0,250.33333333333334,288.14285714285717,80.37,348.79,77.0
Delhi,2017-06-08,41.83,216.73,20.44,79.9,9.88,40.3,0.0,14.45,44.44,0.62,0.0,0.65,77.0,Satisfactory,4,False,False,80,2017,6,3,0,210.0,192.0,175.33333333333334,271.7142857142857,40.87,233.62,89.0
Delhi,2017-06-09,66.73,295.56,14.64,76.52,9.53,41.19,0.0,14.45,44.44,0.65,0.0,0.65,89.0,Satisfactory,3,False,False,85,2017,6,4,0,77.0,324.0,125.33333333333333,238.14285714285714,41.83,216.73,143.0
Delhi,2017-06-10,64.63,216.73,22.12,80.04,7.62,41.51,0.0,14.45,44.44,0.6,0.0,0.65,143.0,Moderate,4,False,False,80,2017,6,5,1,89.0,357.0,103.0,207.57142857142858,66.73,295.56,80.0
Delhi,2017-06-11,43.02,216.73,19.89,77.07,10.77,38.68,0.0,14.45,44.44,0.6,0.0,0.65,80.0,Satisfactory,4,False,False,80,2017,6,6,1,143.0,393.0,104.0,162.85714285714286,64.63,216.73,92.0
Delhi,2017-06-12,57.4,166.25,35.93,106.23,16.06,50.52,0.0,14.45,44.44,0.58,0.0,0.65,92.0,Satisfactory,3,False,False,85,2017,6,0,0,80.0,302.0,105.0,132.85714285714286,43.02,216.73,112.0
Delhi,2017-06-13,48.6,244.14,73.59,96.64,18.94,58.1,0.0,14.45,44.44,0.6,0.0,0.65,112.0,Moderate,3,False,False,85,2017,6,1,0,92.0,239.0,94.66666666666667,114.71428571428571,57.4,166.25,117.0
Delhi,2017-06-14,62.0,310.73,37.26,86.9,8.6,52.51,0.0,14.45,44.44,0.89,0.0,0.65,117.0,Moderate,3,False,False,85,2017,6,2,0,112.0,210.0,107.0,101.42857142857143,48.6,244.14,101.0
Delhi,2017-06-15,80.14,205.5,41.28,139.09,5.03,54.71,0.0,14.45,44.44,2.16,0.0,0.65,101.0,Moderate,3,False,False,85,2017,6,3,0,117.0,77.0,110.0,104.85714285714286,62.0,310.73,106.0
Delhi,2017-06-16,51.6,124.35,43.17,80.43,12.37,51.3,0.0,14.45,44.44,0.1,0.0,0.65,106.0,Moderate,3,False,False,85,2017,6,4,0,101.0,89.0,108.0,107.28571428571429,80.14,205.5,88.0
Delhi,2017-06-17,41.96,87.16,38.8,70.93,10.95,48.94,0.0,14.45,44.44,1.23,0.0,0.65,88.0,Satisfactory,3,False,False,85,2017,6,5,1,106.0,143.0,98.33333333333333,99.42857142857143,51.6,124.35,94.0
Delhi,2017-06-18,65.19,218.93,48.7,56.65,11.02,48.14,0.0,14.45,44.44,1.04,0.0,0.65,94.0,Satisfactory,3,False,False,85,2017,6,6,1,88.0,80.0,96.0,101.42857142857143,41.96,87.16,150.0
Delhi,2017-06-19,60.9,228.2,49.53,36.63,9.3,46.71,0.0,14.45,44.44,0.11,0.0,0.65,150.0,Moderate,3,False,False,85,2017,6,0,0,94.0,92.0,110.66666666666667,109.71428571428571,65.19,218.93,97.0
Delhi,2017-06-20,35.1,88.82,57.03,99.75,18.49,59.54,0.0,14.45,44.44,0.39,0.0,0.65,97.0,Satisfactory,3,False,False,85,2017,6,1,0,150.0,112.0,113.66666666666667,107.57142857142857,60.9,228.2,109.0
Delhi,2017-06-21,58.27,87.74,61.79,63.2,13.55,50.91,0.0,14.45,44.44,0.25,0.0,0.65,109.0,Moderate,3,False,False,85,2017,6,2,0,97.0,117.0,118.66666666666667,106.42857142857143,35.1,88.82,124.0
Delhi,2017-06-24,63.62,245.23,55.51,83.84,14.32,58.3,0.0,14.45,44.44,0.51,0.0,0.65,111.0,Moderate,3,False,False,85,2017,6,5,1,124.0,106.0,114.66666666666667,110.42857142857143,61.93,124.6,148.0
Delhi,2017-06-25,76.1,325.29,17.77,71.42,8.2,45.21,0.0,14.45,44.44,0.48,0.0,0.65,148.0,Moderate,3,False,False,85,2017,6,6,1,111.0,88.0,127.66666666666667,119.0,63.62,245.23,108.0
Delhi,2017-06-26,51.52,359.19,20.96,53.97,7.09,38.93,0.0,14.45,44.44,0.6,0.0,0.65,108.0,Moderate,3,False,False,85,2017,6,0,0,148.0,94.0,122.33333333333333,121.0,76.1,325.29,73.0
Delhi,2017-06-27,36.62,286.38,16.9,54.02,6.56,37.64,0.0,14.45,44.44,0.76,0.0,0.65,73.0,Satisfactory,3,False,False,85,2017,6,1,0,108.0,150.0,109.66666666666667,110.0,51.52,359.19,58.0
Delhi,2017-06-28,29.83,128.18,30.92,58.02,9.28,41.14,0.0,14.45,44.44,0.71,0.0,0.65,58.0,Satisfactory,3,False,False,85,2017,6,2,0,73.0,97.0,79.66666666666667,104.42857142857143,36.62,286.38,58.0
Delhi,2017-06-29,22.98,103.8,21.6,35.01,5.52,33.87,0.0,14.45,44.44,0.48,0.0,0.65,58.0,Satisfactory,3,False,False,85,2017,6,3,0,58.0,109.0,63.0,97.14285714285714,29.83,128.18,46.0
Delhi,2017-06-30,25.83,90.41,44.88,32.97,8.43,41.27,0.0,14.45,44.44,0.37,0.0,0.65,46.0,Good,3,False,False,85,2017,6,4,0,58.0,124.0,54.0,86.0,22.98,103.8,84.0
Delhi,2017-07-01,43.35,224.62,62.09,17.4,9.35,44.12,0.0,14.45,44.44,0.42,0.0,0.65,84.0,Satisfactory,3,False,False,85,2017,7,5,1,46.0,111.0,62.666666666666664,82.14285714285714,25.83,90.41,54.0
Delhi,2017-07-02,20.52,223.56,28.19,11.37,4.19,32.97,0.0,14.45,44.44,0.2,0.0,0.65,54.0,Satisfactory,3,False,False,85,2017,7,6,1,84.0,148.0,61.333333333333336,68.71428571428571,43.35,224.62,49.0
Delhi,2017-07-03,46.71,246.98,28.86,20.06,5.17,32.02,0.0,14.45,44.44,0.58,0.0,0.65,49.0,Good,3,False,False,85,2017,7,0,0,54.0,108.0,62.333333333333336,60.285714285714285,20.52,223.56,149.0
Delhi,2017-07-04,116.12,216.73,27.08,19.37,4.82,28.8,0.0,14.45,44.44,0.63,0.0,0.65,149.0,Moderate,4,False,False,80,2017,7,1,0,49.0,73.0,84.0,71.14285714285714,46.71,246.98,212.0
Delhi,2017-07-05,50.81,216.73,27.08,14.86,5.05,25.81,0.0,14.45,44.44,0.58,0.0,0.65,212.0,Poor,4,False,False,80,2017,7,2,0,149.0,58.0,136.66666666666666,93.14285714285714,116.12,216.73,85.0
Delhi,2017-07-06,47.17,216.73,18.19,18.32,4.13,24.82,0.0,14.45,44.44,0.1,0.0,0.65,85.0,Satisfactory,4,False,False,80,2017,7,3,0,212.0,58.0,148.66666666666666,97.0,50.81,216.73,77.0
Delhi,2017-07-07,41.42,216.73,30.0,18.21,5.09,30.98,0.0,14.45,44.44,0.12,0.0,0.65,77.0,Satisfactory,4,False,False,80,2017,7,4,0,85.0,46.0,124.66666666666667,101.42857142857143,47.17,216.73,65.0
Delhi,2017-07-08,45.31,216.73,32.87,23.52,6.01,28.82,0.0,14.45,44.44,0.1,0.0,0.65,65.0,Satisfactory,4,False,False,80,2017,7,5,1,77.0,84.0,75.66666666666667,98.71428571428571,41.42,216.73,108.0
Delhi,2017-07-09,58.46,216.73,67.54,21.16,10.42,41.79,0.0,14.45,44.44,0.14,0.0,0.65,108.0,Moderate,4,False,False,80,2017,7,6,1,65.0,54.0,83.33333333333333,106.42857142857143,45.31,216.73,78.0
Delhi,2017-07-10,41.92,216.73,25.63,18.81,4.9,27.22,0.0,14.45,44.44,0.15,0.0,0.65,78.0,Satisfactory,4,False,False,80,2017,7,0,0,108.0,49.0,83.66666666666667,110.57142857142857,58.46,216.73,59.0
Delhi,2017-07-11,33.04,216.73,26.7,21.44,5.01,26.19,0.0,14.45,44.44,0.25,0.0,0.65,59.0,Satisfactory,4,False,False,80,2017,7,1,0,78.0,149.0,81.66666666666667,97.71428571428571,41.92,216.73,47.0
Delhi,2017-07-12,22.35,216.73,25.59,19.98,4.81,27.31,0.0,14.45,44.44,0.23,0.0,0.65,47.0,Good,4,False,False,80,2017,7,2,0,59.0,212.0,61.333333333333336,74.14285714285714,33.04,216.73,39.0
Delhi,2017-07-13,22.44,216.73,25.51,21.59,4.86,28.03,0.0,14.45,44.44,0.27,0.0,0.65,39.0,Good,4,False,False,80,2017,7,3,0,47.0,85.0,48.333333333333336,67.57142857142857,22.35,216.73,40.0
Delhi,2017-07-14,30.35,216.73,17.2,38.36,5.65,29.06,0.0,14.45,44.44,0.23,0.0,0.65,40.0,Good,4,False,False,80,2017,7,4,0,39.0,77.0,42.0,62.285714285714285,22.44,216.73,56.0
Delhi,2017-07-15,32.02,216.73,16.13,77.47,9.24,37.26,0.0,14.45,44.44,0.29,0.0,0.65,56.0,Satisfactory,4,False,False,80,2017,7,5,1,40.0,65.0,45.0,61.0,30.35,216.73,65.0
Delhi,2017-07-16,38.77,216.73,15.56,76.98,8.39,35.52,0.0,14.45,44.44,0.27,0.0,0.65,65.0,Satisfactory,4,False,False,80,2017,7,6,1,56.0,108.0,53.666666666666664,54.857142857142854,32.02,216.73,71.0
Delhi,2017-07-17,33.56,216.73,31.69,86.61,11.38,43.34,0.0,14.45,44.44,0.36,0.0,0.65,71.0,Satisfactory,4,False,False,80,2017,7,0,0,65.0,78.0,64.0,53.857142857142854,38.77,216.73,97.0
Delhi,2017-07-18,37.67,216.73,25.69,126.91,14.1,49.2,0.0,14.45,44.44,0.33,0.0,0.65,97.0,Satisfactory,4,False,False,80,2017,7,1,0,71.0,59.0,77.66666666666667,59.285714285714285,33.56,216.73,118.0
Delhi,2017-07-19,55.96,216.73,58.31,137.15,19.34,58.22,0.0,14.45,44.44,0.32,0.0,0.65,118.0,Moderate,4,False,False,80,2017,7,2,0,97.0,47.0,95.33333333333333,69.42857142857143,37.67,216.73,116.0
Delhi,2017-07-20,28.88,216.73,41.13,61.54,11.02,44.64,0.0,14.45,44.44,0.27,0.0,0.65,116.0,Moderate,4,False,False,80,2017,7,3,0,118.0,39.0,110.33333333333333,80.42857142857143,55.96,216.73,53.0
Delhi,2017-07-21,23.12,216.73,20.56,23.67,4.69,26.97,0.0,14.45,44.44,0.33,0.0,0.65,53.0,Satisfactory,4,False,False,80,2017,7,4,0,116.0,40.0,95.66666666666667,82.28571428571429,28.88,216.73,30.0
Delhi,2017-07-22,18.54,216.73,20.65,19.9,4.52,23.32,0.0,14.45,44.44,0.03,0.0,0.65,30.0,Good,4,False,False,80,2017,7,5,1,53.0,56.0,66.33333333333333,78.57142857142857,23.12,216.73,37.0
Delhi,2017-07-23,22.65,216.73,18.67,18.22,3.76,26.79,0.0,14.45,44.44,0.0,0.0,0.65,37.0,Good,4,False,False,80,2017,7,6,1,30.0,65.0,40.0,74.57142857142857,18.54,216.73,35.0
Delhi,2017-07-24,17.52,216.73,28.89,19.95,5.21,28.58,0.0,14.45,44.44,0.09,0.0,0.65,35.0,Good,4,False,False,80,2017,7,0,0,37.0,71.0,34.0,69.42857142857143,22.65,216.73,37.0
Delhi,2017-07-25,22.17,216.73,21.08,18.1,3.98,28.73,0.0,14.45,44.44,0.36,0.0,0.65,37.0,Good,4,False,False,80,2017,7,1,0,35.0,97.0,36.333333333333336,60.857142857142854,17.52,216.73,32.0
Delhi,2017-07-26,20.17,216.73,20.61,21.95,4.61,27.09,0.0,14.45,44.44,0.07,0.0,0.65,32.0,Good,4,False,False,80,2017,7,2,0,37.0,118.0,34.666666666666664,48.57142857142857,22.17,216.73,41.0
Delhi,2017-07-27,24.42,216.73,23.71,25.33,5.12,26.74,0.0,14.45,44.44,0.0,0.0,0.65,41.0,Good,4,False,False,80,2017,7,3,0,32.0,116.0,36.666666666666664,37.857142857142854,20.17,216.73,42.0
Delhi,2017-07-28,25.71,216.73,23.69,24.07,4.84,25.11,0.0,14.45,44.44,0.13,0.0,0.65,42.0,Good,4,False,False,80,2017,7,4,0,41.0,53.0,38.333333333333336,36.285714285714285,24.42,216.73,47.0
Delhi,2017-07-29,27.25,216.73,12.65,22.87,3.3,22.45,0.0,14.45,44.44,0.11,0.0,0.65,47.0,Good,4,False,False,80,2017,7,5,1,42.0,30.0,43.333333333333336,38.714285714285715,25.71,216.73,30.0
Delhi,2017-07-30,10.88,216.73,11.6,20.58,3.53,22.24,0.0,14.45,44.44,0.01,0.0,0.65,30.0,Good,4,False,False,80,2017,7,6,1,47.0,37.0,39.666666666666664,37.714285714285715,27.25,216.73,29.0
Delhi,2017-07-31,17.1,216.73,28.26,26.19,5.91,32.0,0.0,14.45,44.44,0.15,0.0,0.65,29.0,Good,4,False,False,80,2017,7,0,0,30.0,35.0,35.333333333333336,36.857142857142854,10.88,216.73,44.0
Delhi,2017-08-01,17.24,216.73,27.25,23.4,5.48,33.36,0.0,14.45,44.44,0.07,0.0,0.65,44.0,Good,4,False,False,80,2017,8,1,0,29.0,37.0,34.333333333333336,37.857142857142854,17.1,216.73,40.0
Delhi,2017-08-02,27.56,216.73,33.12,26.54,6.7,38.35,0.0,14.45,44.44,0.15,0.0,0.65,40.0,Good,4,False,False,80,2017,8,2,0,44.0,32.0,37.666666666666664,39.0,17.24,216.73,49.0
Delhi,2017-08-03,27.29,216.73,28.58,29.16,7.02,34.14,0.0,14.45,44.44,0.18,0.0,0.65,49.0,Good,4,False,False,80,2017,8,3,0,40.0,41.0,44.333333333333336,40.142857142857146,27.56,216.73,50.0
Delhi,2017-08-04,42.65,216.73,29.66,33.74,7.71,33.24,0.0,14.45,44.44,0.22,0.0,0.65,50.0,Good,4,False,False,80,2017,8,4,0,49.0,42.0,46.333333333333336,41.285714285714285,27.29,216.73,88.0
Delhi,2017-08-05,53.69,216.73,34.95,42.98,8.68,36.4,0.0,14.45,44.44,0.2,0.0,0.65,88.0,Satisfactory,4,False,False,80,2017,8,5,1,50.0,47.0,62.333333333333336,47.142857142857146,42.65,216.73,99.0
Delhi,2017-08-06,61.44,216.73,52.38,41.75,10.21,43.5,0.0,14.45,44.44,0.2,0.0,0.65,99.0,Satisfactory,4,False,False,80,2017,8,6,1,88.0,30.0,79.0,57.0,53.69,216.73,110.0
Delhi,2017-08-07,57.42,216.73,25.72,32.2,5.84,33.07,0.0,14.45,44.44,0.24,0.0,0.65,110.0,Moderate,4,False,False,80,2017,8,0,0,99.0,29.0,99.0,68.57142857142857,61.44,216.73,68.0
Delhi,2017-08-08,36.58,216.73,36.57,29.91,7.08,36.53,0.0,14.45,44.44,0.38,0.0,0.65,68.0,Satisfactory,4,False,False,80,2017,8,1,0,110.0,44.0,92.33333333333333,72.0,57.42,216.73,73.0
Delhi,2017-08-09,50.42,216.73,54.85,48.7,11.34,42.64,0.0,14.45,44.44,0.79,0.0,0.65,73.0,Satisfactory,4,False,False,80,2017,8,2,0,68.0,40.0,83.66666666666667,76.71428571428571,36.58,216.73,95.0
Delhi,2017-08-10,48.6,216.73,38.47,64.0,10.31,31.22,0.0,14.45,44.44,0.16,0.0,0.65,95.0,Satisfactory,4,False,False,80,2017,8,3,0,73.0,49.0,78.66666666666667,83.28571428571429,50.42,216.73,58.0
Delhi,2017-08-11,21.83,216.73,24.86,35.39,4.87,17.92,0.0,14.45,44.44,0.07,0.0,0.65,58.0,Satisfactory,4,False,False,80,2017,8,4,0,95.0,50.0,75.33333333333333,84.42857142857143,48.6,216.73,45.0
Delhi,2017-08-15,30.12,216.73,13.21,49.91,6.85,18.69,0.0,14.45,44.44,0.08,0.0,0.65,59.0,Satisfactory,4,False,False,80,2017,8,1,0,45.0,99.0,54.0,72.57142857142857,94.62,216.73,53.0
Delhi,2017-08-16,35.23,216.73,15.5,64.66,7.81,23.94,0.0,14.45,44.44,0.1,0.0,0.65,53.0,Satisfactory,4,False,False,80,2017,8,2,0,59.0,110.0,52.333333333333336,64.42857142857143,30.12,216.73,66.0
Delhi,2017-08-17,39.6,216.73,20.73,68.78,8.36,26.78,0.0,14.45,44.44,0.0,0.0,0.65,66.0,Satisfactory,4,False,False,80,2017,8,3,0,53.0,68.0,59.333333333333336,64.14285714285714,35.23,216.73,70.0
Delhi,2017-08-18,46.25,216.73,22.87,60.15,8.16,24.79,0.0,14.45,44.44,0.02,0.0,0.65,70.0,Satisfactory,4,False,False,80,2017,8,4,0,66.0,73.0,63.0,63.714285714285715,39.6,216.73,70.0
Delhi,2017-08-19,35.48,216.73,42.02,39.67,10.06,24.34,0.0,14.45,44.44,0.0,0.0,0.65,70.0,Satisfactory,4,False,False,80,2017,8,5,1,70.0,95.0,68.66666666666667,60.142857142857146,46.25,216.73,63.0
Delhi,2017-08-20,22.15,216.73,30.13,30.28,7.46,17.65,0.0,14.45,44.44,0.0,0.0,0.65,63.0,Satisfactory,4,False,False,80,2017,8,6,1,70.0,58.0,67.66666666666667,60.857142857142854,35.48,216.73,42.0
Delhi,2017-08-24,47.79,216.73,34.6,45.26,6.63,23.83,0.0,14.45,44.44,0.25,0.0,0.65,58.0,Satisfactory,4,False,False,80,2017,8,3,0,42.0,59.0,54.333333333333336,60.285714285714285,25.5,216.73,104.0
Delhi,2017-08-30,20.5,216.73,24.34,101.89,7.26,38.09,0.0,14.45,44.44,0.11,0.0,0.0,73.0,Satisfactory,3,False,False,85,2017,8,2,0,104.0,66.0,78.33333333333333,68.57142857142857,51.33,216.73,94.0
Delhi,2017-08-31,41.62,60.15,16.56,50.7,28.34,25.08,0.76,14.45,27.78,0.25,0.35,0.19,94.0,Satisfactory,1,False,False,95,2017,8,3,0,73.0,70.0,90.33333333333333,72.0,20.5,216.73,91.0
Delhi,2017-09-01,25.58,41.64,23.55,26.64,12.21,17.6,0.54,14.45,24.03,0.18,0.21,0.23,91.0,Satisfactory,1,False,False,95,2017,9,4,0,94.0,70.0,86.0,75.0,41.62,60.15,88.0
Delhi,2017-09-02,20.06,45.86,23.23,26.09,10.33,33.97,0.48,14.45,25.0,0.12,0.0,0.65,88.0,Satisfactory,2,False,False,90,2017,9,5,1,91.0,63.0,91.0,78.57142857142857,25.58,41.64,88.0
Delhi,2017-09-03,38.19,79.78,20.33,27.32,8.88,25.9,0.4,14.45,25.07,0.13,0.0,0.65,88.0,Satisfactory,2,False,False,90,2017,9,6,1,88.0,42.0,89.0,85.14285714285714,20.06,45.86,89.0
Delhi,2017-09-04,47.89,84.29,33.84,25.85,11.14,86.67,0.36,14.45,24.93,0.2,0.0,0.65,89.0,Satisfactory,2,False,False,90,2017,9,0,0,88.0,58.0,88.33333333333333,89.57142857142857,38.19,79.78,88.0
Delhi,2017-09-05,35.61,75.82,20.61,30.29,8.93,30.21,0.37,14.45,25.08,0.11,0.0,0.65,88.0,Satisfactory,2,False,False,90,2017,9,1,0,89.0,104.0,88.33333333333333,87.28571428571429,47.89,84.29,88.0
Delhi,2017-09-06,39.41,85.23,21.1,35.92,9.89,31.07,0.33,14.45,24.95,0.23,0.0,0.0,88.0,Satisfactory,1,False,False,95,2017,9,2,0,88.0,73.0,88.33333333333333,89.42857142857143,35.61,75.82,88.0
Delhi,2017-09-07,40.34,67.06,21.91,23.75,7.9,36.46,0.36,14.45,24.93,0.13,0.0,0.65,88.0,Satisfactory,2,False,False,90,2017,9,3,0,88.0,94.0,88.0,88.57142857142857,39.41,85.23,106.0
Delhi,2017-09-08,51.7,101.89,18.18,16.52,9.84,27.05,0.49,14.45,25.88,0.22,0.0,0.65,106.0,Moderate,2,False,False,90,2017,9,4,0,88.0,91.0,94.0,90.71428571428571,40.34,67.06,96.0
Delhi,2017-09-09,54.83,111.65,20.65,17.54,11.27,31.1,0.45,14.45,25.77,0.22,0.0,0.65,96.0,Satisfactory,2,False,False,90,2017,9,5,1,106.0,88.0,96.66666666666667,91.85714285714286,51.7,101.89,118.0
Delhi,2017-09-10,60.46,119.5,30.53,19.76,14.83,49.74,0.48,14.45,26.39,0.44,0.0,0.65,118.0,Moderate,2,False,False,90,2017,9,6,1,96.0,88.0,106.66666666666667,96.14285714285714,54.83,111.65,119.0
Delhi,2017-09-11,63.97,120.06,22.99,20.25,12.0,48.0,0.45,14.45,27.92,0.18,0.0,0.65,119.0,Moderate,2,False,False,90,2017,9,0,0,118.0,89.0,111.0,100.42857142857143,60.46,119.5,106.0
Delhi,2017-09-12,46.65,103.84,17.92,16.56,10.14,38.04,0.42,14.45,24.84,0.14,0.0,0.65,106.0,Moderate,3,False,False,85,2017,9,1,0,119.0,88.0,114.33333333333333,103.0,63.97,120.06,115.0
Delhi,2017-09-13,54.77,143.16,25.08,10.76,5.71,38.04,0.13,14.45,24.38,0.89,0.0,0.65,115.0,Moderate,3,False,False,85,2017,9,2,0,106.0,88.0,113.33333333333333,106.85714285714286,46.65,103.84,142.0
Delhi,2017-09-14,80.47,186.11,81.89,31.88,10.24,43.06,0.12,14.45,26.98,0.24,0.0,0.65,142.0,Moderate,2,False,False,90,2017,9,3,0,115.0,88.0,121.0,114.57142857142857,54.77,143.16,169.0
Delhi,2017-09-15,64.37,127.68,25.94,34.75,12.73,31.02,0.36,14.45,27.32,0.17,0.0,0.65,169.0,Moderate,2,False,False,90,2017,9,4,0,142.0,106.0,142.0,123.57142857142857,80.47,186.11,110.0
Delhi,2017-09-16,51.56,82.26,19.27,36.6,14.42,40.92,0.44,14.45,26.7,0.14,0.0,0.65,110.0,Moderate,2,False,False,90,2017,9,5,1,169.0,96.0,140.33333333333334,125.57142857142857,64.37,127.68,106.0
Delhi,2017-09-17,53.05,85.65,23.98,37.33,13.49,31.89,0.33,14.45,26.7,0.15,0.0,0.65,106.0,Moderate,2,False,False,90,2017,9,6,1,110.0,118.0,128.33333333333334,123.85714285714286,51.56,82.26,99.0
Delhi,2017-09-18,60.83,102.29,20.23,56.67,11.54,33.88,0.21,14.45,30.08,0.19,0.0,0.65,99.0,Satisfactory,2,False,False,90,2017,9,0,0,106.0,119.0,105.0,121.0,53.05,85.65,109.0
Delhi,2017-09-19,55.55,112.21,19.87,34.72,16.17,45.0,0.43,14.45,28.73,0.27,0.0,0.65,109.0,Moderate,2,False,False,90,2017,9,1,0,99.0,106.0,104.66666666666667,121.42857142857143,60.83,102.29,137.0
Delhi,2017-09-20,70.81,111.9,29.89,21.49,21.37,56.47,0.44,14.45,31.95,0.21,0.0,0.65,137.0,Moderate,2,False,False,90,2017,9,2,0,109.0,115.0,115.0,124.57142857142857,55.55,112.21,144.0
